Country Code,Series Code,year,Value
NER,FP.CPI.TOTL.ZG,2021,3.837868028
NER,FP.CPI.TOTL.ZG,2022,4.226217919
NER,FP.CPI.TOTL.ZG,2023,3.700973164
NER,FP.CPI.TOTL.ZG,2024,9.071519977
NER,FP.CPI.TOTL.ZG,2025,-4.454708041
NGA,FP.CPI.TOTL.ZG,1960,5.444327362
NGA,FP.CPI.TOTL.ZG,1961,6.279147235
NGA,FP.CPI.TOTL.ZG,1962,5.265632346
NGA,FP.CPI.TOTL.ZG,1963,-2.694655352
NGA,FP.CPI.TOTL.ZG,1964,0.856793146
NGA,FP.CPI.TOTL.ZG,1965,4.103458738
NGA,FP.CPI.TOTL.ZG,1966,9.690346084
NGA,FP.CPI.TOTL.ZG,1967,-3.726336765
NGA,FP.CPI.TOTL.ZG,1968,-0.476059059
NGA,FP.CPI.TOTL.ZG,1969,10.1559792
NGA,FP.CPI.TOTL.ZG,1970,13.75707992
NGA,FP.CPI.TOTL.ZG,1971,15.99911485
NGA,FP.CPI.TOTL.ZG,1972,3.457649752
NGA,FP.CPI.TOTL.ZG,1973,5.402664454
NGA,FP.CPI.TOTL.ZG,1974,12.67439318
NGA,FP.CPI.TOTL.ZG,1975,33.96418832
NGA,FP.CPI.TOTL.ZG,1976,24.3
NGA,FP.CPI.TOTL.ZG,1977,15.08783406
NGA,FP.CPI.TOTL.ZG,1978,21.70924574
NGA,FP.CPI.TOTL.ZG,1979,11.70973062
NGA,FP.CPI.TOTL.ZG,1980,9.97226199
NGA,FP.CPI.TOTL.ZG,1981,20.81282291
NGA,FP.CPI.TOTL.ZG,1982,7.697747247
NGA,FP.CPI.TOTL.ZG,1983,23.21233155
NGA,FP.CPI.TOTL.ZG,1984,17.82053329
NGA,FP.CPI.TOTL.ZG,1985,7.435344828
NGA,FP.CPI.TOTL.ZG,1986,5.717151454
NGA,FP.CPI.TOTL.ZG,1987,11.29032258
NGA,FP.CPI.TOTL.ZG,1988,54.51122478
NGA,FP.CPI.TOTL.ZG,1989,50.46668812
NGA,FP.CPI.TOTL.ZG,1990,7.364400306
NGA,FP.CPI.TOTL.ZG,1991,13.0069731
NGA,FP.CPI.TOTL.ZG,1992,44.58884272
NGA,FP.CPI.TOTL.ZG,1993,57.16525283
NGA,FP.CPI.TOTL.ZG,1994,57.03170891
NGA,FP.CPI.TOTL.ZG,1995,72.8355023
NGA,FP.CPI.TOTL.ZG,1996,29.26829268
NGA,FP.CPI.TOTL.ZG,1997,8.529874214
NGA,FP.CPI.TOTL.ZG,1998,9.996378124
NGA,FP.CPI.TOTL.ZG,1999,6.618373395
NGA,FP.CPI.TOTL.ZG,2000,6.933292156
NGA,FP.CPI.TOTL.ZG,2001,18.87364621
NGA,FP.CPI.TOTL.ZG,2002,12.8765792
NGA,FP.CPI.TOTL.ZG,2003,14.03178361
NGA,FP.CPI.TOTL.ZG,2004,14.99803382
NGA,FP.CPI.TOTL.ZG,2005,17.86349337
NGA,FP.CPI.TOTL.ZG,2006,8.227436781
NGA,FP.CPI.TOTL.ZG,2007,5.386104216
NGA,FP.CPI.TOTL.ZG,2008,11.5830548
NGA,FP.CPI.TOTL.ZG,2009,12.5379243
NGA,FP.CPI.TOTL.ZG,2010,13.74005214
NGA,FP.CPI.TOTL.ZG,2011,10.82613719
NGA,FP.CPI.TOTL.ZG,2012,12.2242413
NGA,FP.CPI.TOTL.ZG,2013,8.495518383
NGA,FP.CPI.TOTL.ZG,2014,8.04741088
NGA,FP.CPI.TOTL.ZG,2015,9.00943498
NGA,FP.CPI.TOTL.ZG,2016,15.69681264
NGA,FP.CPI.TOTL.ZG,2017,16.50226621
NGA,FP.CPI.TOTL.ZG,2018,12.09510652
NGA,FP.CPI.TOTL.ZG,2019,11.39642234
NGA,FP.CPI.TOTL.ZG,2020,13.24602343
NGA,FP.CPI.TOTL.ZG,2021,16.95284572
NGA,FP.CPI.TOTL.ZG,2022,18.84718778
NGA,FP.CPI.TOTL.ZG,2023,24.6595502
NGA,FP.CPI.TOTL.ZG,2024,33.24165906
NGA,FP.CPI.TOTL.ZG,2025,23.01012358
MKD,FP.CPI.TOTL.ZG,1960,
MKD,FP.CPI.TOTL.ZG,1961,
MKD,FP.CPI.TOTL.ZG,1962,
MKD,FP.CPI.TOTL.ZG,1963,
MKD,FP.CPI.TOTL.ZG,1964,
MKD,FP.CPI.TOTL.ZG,1965,
MKD,FP.CPI.TOTL.ZG,1966,
MKD,FP.CPI.TOTL.ZG,1967,
MKD,FP.CPI.TOTL.ZG,1968,
MKD,FP.CPI.TOTL.ZG,1969,
MKD,FP.CPI.TOTL.ZG,1970,
MKD,FP.CPI.TOTL.ZG,1971,
MKD,FP.CPI.TOTL.ZG,1972,
MKD,FP.CPI.TOTL.ZG,1973,
MKD,FP.CPI.TOTL.ZG,1974,
MKD,FP.CPI.TOTL.ZG,1975,
MKD,FP.CPI.TOTL.ZG,1976,
MKD,FP.CPI.TOTL.ZG,1977,
MKD,FP.CPI.TOTL.ZG,1978,
MKD,FP.CPI.TOTL.ZG,1979,
MKD,FP.CPI.TOTL.ZG,1980,
MKD,FP.CPI.TOTL.ZG,1981,
MKD,FP.CPI.TOTL.ZG,1982,
MKD,FP.CPI.TOTL.ZG,1983,
MKD,FP.CPI.TOTL.ZG,1984,
MKD,FP.CPI.TOTL.ZG,1985,
MKD,FP.CPI.TOTL.ZG,1986,
MKD,FP.CPI.TOTL.ZG,1987,
MKD,FP.CPI.TOTL.ZG,1988,
MKD,FP.CPI.TOTL.ZG,1989,
MKD,FP.CPI.TOTL.ZG,1990,
MKD,FP.CPI.TOTL.ZG,1991,
MKD,FP.CPI.TOTL.ZG,1992,
MKD,FP.CPI.TOTL.ZG,1993,
MKD,FP.CPI.TOTL.ZG,1994,126.5833683
MKD,FP.CPI.TOTL.ZG,1995,16.37358897
MKD,FP.CPI.TOTL.ZG,1996,2.466600086
MKD,FP.CPI.TOTL.ZG,1997,1.294364872
MKD,FP.CPI.TOTL.ZG,1998,0.544199653
MKD,FP.CPI.TOTL.ZG,1999,-1.279286576
MKD,FP.CPI.TOTL.ZG,2000,6.60742291
MKD,FP.CPI.TOTL.ZG,2001,5.198885257
MKD,FP.CPI.TOTL.ZG,2002,2.314597941
MKD,FP.CPI.TOTL.ZG,2003,0.855562123
MKD,FP.CPI.TOTL.ZG,2004,-0.448650207
MKD,FP.CPI.TOTL.ZG,2005,0.525515951
MKD,FP.CPI.TOTL.ZG,2006,3.213629296
MKD,FP.CPI.TOTL.ZG,2007,2.251757983
MKD,FP.CPI.TOTL.ZG,2008,8.33189667
MKD,FP.CPI.TOTL.ZG,2009,-0.739633963
MKD,FP.CPI.TOTL.ZG,2010,1.50997522
MKD,FP.CPI.TOTL.ZG,2011,3.904754221
MKD,FP.CPI.TOTL.ZG,2012,3.316055667
MKD,FP.CPI.TOTL.ZG,2013,2.785000567
MKD,FP.CPI.TOTL.ZG,2014,-0.281705033
MKD,FP.CPI.TOTL.ZG,2015,-0.299920476
MKD,FP.CPI.TOTL.ZG,2016,-0.239290788
MKD,FP.CPI.TOTL.ZG,2017,1.351618897
MKD,FP.CPI.TOTL.ZG,2018,1.458312985
MKD,FP.CPI.TOTL.ZG,2019,0.766439573
MKD,FP.CPI.TOTL.ZG,2020,1.200073489
MKD,FP.CPI.TOTL.ZG,2021,3.230749121
MKD,FP.CPI.TOTL.ZG,2022,14.20471732
MKD,FP.CPI.TOTL.ZG,2023,9.361872498
MKD,FP.CPI.TOTL.ZG,2024,3.48974086
MKD,FP.CPI.TOTL.ZG,2025,4.072491768
MNP,FP.CPI.TOTL.ZG,1960,
MNP,FP.CPI.TOTL.ZG,1961,
MNP,FP.CPI.TOTL.ZG,1962,
MNP,FP.CPI.TOTL.ZG,1963,
MNP,FP.CPI.TOTL.ZG,1964,
MNP,FP.CPI.TOTL.ZG,1965,
MNP,FP.CPI.TOTL.ZG,1966,
MNP,FP.CPI.TOTL.ZG,1967,
MNP,FP.CPI.TOTL.ZG,1968,
MNP,FP.CPI.TOTL.ZG,1969,
MNP,FP.CPI.TOTL.ZG,1970,
MNP,FP.CPI.TOTL.ZG,1971,
MNP,FP.CPI.TOTL.ZG,1972,
MNP,FP.CPI.TOTL.ZG,1973,
MNP,FP.CPI.TOTL.ZG,1974,
MNP,FP.CPI.TOTL.ZG,1975,
MNP,FP.CPI.TOTL.ZG,1976,
MNP,FP.CPI.TOTL.ZG,1977,
MNP,FP.CPI.TOTL.ZG,1978,
MNP,FP.CPI.TOTL.ZG,1979,
MNP,FP.CPI.TOTL.ZG,1980,
MNP,FP.CPI.TOTL.ZG,1981,
MNP,FP.CPI.TOTL.ZG,1982,
MNP,FP.CPI.TOTL.ZG,1983,
MNP,FP.CPI.TOTL.ZG,1984,
MNP,FP.CPI.TOTL.ZG,1985,
MNP,FP.CPI.TOTL.ZG,1986,
MNP,FP.CPI.TOTL.ZG,1987,
MNP,FP.CPI.TOTL.ZG,1988,
MNP,FP.CPI.TOTL.ZG,1989,
MNP,FP.CPI.TOTL.ZG,1990,
MNP,FP.CPI.TOTL.ZG,1991,
MNP,FP.CPI.TOTL.ZG,1992,
MNP,FP.CPI.TOTL.ZG,1993,
MNP,FP.CPI.TOTL.ZG,1994,
MNP,FP.CPI.TOTL.ZG,1995,
MNP,FP.CPI.TOTL.ZG,1996,
MNP,FP.CPI.TOTL.ZG,1997,
MNP,FP.CPI.TOTL.ZG,1998,
MNP,FP.CPI.TOTL.ZG,1999,
MNP,FP.CPI.TOTL.ZG,2000,
MNP,FP.CPI.TOTL.ZG,2001,
MNP,FP.CPI.TOTL.ZG,2002,
MNP,FP.CPI.TOTL.ZG,2003,
MNP,FP.CPI.TOTL.ZG,2004,
MNP,FP.CPI.TOTL.ZG,2005,
MNP,FP.CPI.TOTL.ZG,2006,
MNP,FP.CPI.TOTL.ZG,2007,
MNP,FP.CPI.TOTL.ZG,2008,
MNP,FP.CPI.TOTL.ZG,2009,
MNP,FP.CPI.TOTL.ZG,2010,
MNP,FP.CPI.TOTL.ZG,2011,
MNP,FP.CPI.TOTL.ZG,2012,
MNP,FP.CPI.TOTL.ZG,2013,
MNP,FP.CPI.TOTL.ZG,2014,
MNP,FP.CPI.TOTL.ZG,2015,
MNP,FP.CPI.TOTL.ZG,2016,
MNP,FP.CPI.TOTL.ZG,2017,
MNP,FP.CPI.TOTL.ZG,2018,
MNP,FP.CPI.TOTL.ZG,2019,
MNP,FP.CPI.TOTL.ZG,2020,
MNP,FP.CPI.TOTL.ZG,2021,
MNP,FP.CPI.TOTL.ZG,2022,
MNP,FP.CPI.TOTL.ZG,2023,
MNP,FP.CPI.TOTL.ZG,2024,
MNP,FP.CPI.TOTL.ZG,2025,
NOR,FP.CPI.TOTL.ZG,1960,0.360492347
NOR,FP.CPI.TOTL.ZG,1961,2.155172777
NOR,FP.CPI.TOTL.ZG,1962,5.274259529
NOR,FP.CPI.TOTL.ZG,1963,2.471610529
NOR,FP.CPI.TOTL.ZG,1964,5.867015388
NOR,FP.CPI.TOTL.ZG,1965,4.18722444
NOR,FP.CPI.TOTL.ZG,1966,3.250563343
NOR,FP.CPI.TOTL.ZG,1967,4.579269758
NOR,FP.CPI.TOTL.ZG,1968,3.448293243
NOR,FP.CPI.TOTL.ZG,1969,2.962949511
NOR,FP.CPI.TOTL.ZG,1970,10.63720653
NOR,FP.CPI.TOTL.ZG,1971,6.223863235
NOR,FP.CPI.TOTL.ZG,1972,7.25843583
NOR,FP.CPI.TOTL.ZG,1973,7.419472836
NOR,FP.CPI.TOTL.ZG,1974,9.411768132
NOR,FP.CPI.TOTL.ZG,1975,11.68922348
NOR,FP.CPI.TOTL.ZG,1976,9.161472765
NOR,FP.CPI.TOTL.ZG,1977,9.103839712
NOR,FP.CPI.TOTL.ZG,1978,8.161671543
NOR,FP.CPI.TOTL.ZG,1979,4.509727612
NOR,FP.CPI.TOTL.ZG,1980,10.87866109
NOR,FP.CPI.TOTL.ZG,1981,13.64296081
NOR,FP.CPI.TOTL.ZG,1982,11.34099617
NOR,FP.CPI.TOTL.ZG,1983,8.465244322
NOR,FP.CPI.TOTL.ZG,1984,6.218274112
NOR,FP.CPI.TOTL.ZG,1985,5.71485464
NOR,FP.CPI.TOTL.ZG,1986,7.176492748
NOR,FP.CPI.TOTL.ZG,1987,8.717047452
NOR,FP.CPI.TOTL.ZG,1988,6.676365988
NOR,FP.CPI.TOTL.ZG,1989,4.546143355
NOR,FP.CPI.TOTL.ZG,1990,4.131033483
NOR,FP.CPI.TOTL.ZG,1991,3.438195991
NOR,FP.CPI.TOTL.ZG,1992,2.328085049
NOR,FP.CPI.TOTL.ZG,1993,2.288269332
NOR,FP.CPI.TOTL.ZG,1994,1.375674981
NOR,FP.CPI.TOTL.ZG,1995,2.460367787
NOR,FP.CPI.TOTL.ZG,1996,1.262532492
NOR,FP.CPI.TOTL.ZG,1997,2.566923359
NOR,FP.CPI.TOTL.ZG,1998,2.2524133
NOR,FP.CPI.TOTL.ZG,1999,2.365967366
NOR,FP.CPI.TOTL.ZG,2000,3.085506091
NOR,FP.CPI.TOTL.ZG,2001,3.00419704
NOR,FP.CPI.TOTL.ZG,2002,1.286725284
NOR,FP.CPI.TOTL.ZG,2003,2.487825535
NOR,FP.CPI.TOTL.ZG,2004,0.454498502
NOR,FP.CPI.TOTL.ZG,2005,1.532133676
NOR,FP.CPI.TOTL.ZG,2006,2.329349808
NOR,FP.CPI.TOTL.ZG,2007,0.712589074
NOR,FP.CPI.TOTL.ZG,2008,3.753930818
NOR,FP.CPI.TOTL.ZG,2009,2.197385869
NOR,FP.CPI.TOTL.ZG,2010,2.418906395
NOR,FP.CPI.TOTL.ZG,2011,1.284951588
NOR,FP.CPI.TOTL.ZG,2012,0.696864111
NOR,FP.CPI.TOTL.ZG,2013,2.120486204
NOR,FP.CPI.TOTL.ZG,2014,2.041702867
NOR,FP.CPI.TOTL.ZG,2015,2.171136654
NOR,FP.CPI.TOTL.ZG,2016,3.55
NOR,FP.CPI.TOTL.ZG,2017,1.875100596
NOR,FP.CPI.TOTL.ZG,2018,2.764831345
NOR,FP.CPI.TOTL.ZG,2019,2.167730033
NOR,FP.CPI.TOTL.ZG,2020,1.286584907
NOR,FP.CPI.TOTL.ZG,2021,3.483880553
NOR,FP.CPI.TOTL.ZG,2022,5.764123179
NOR,FP.CPI.TOTL.ZG,2023,5.517849871
NOR,FP.CPI.TOTL.ZG,2024,3.145301344
NOR,FP.CPI.TOTL.ZG,2025,3.055624844
OMN,FP.CPI.TOTL.ZG,1960,
OMN,FP.CPI.TOTL.ZG,1961,
OMN,FP.CPI.TOTL.ZG,1962,
OMN,FP.CPI.TOTL.ZG,1963,
OMN,FP.CPI.TOTL.ZG,1964,
OMN,FP.CPI.TOTL.ZG,1965,
OMN,FP.CPI.TOTL.ZG,1966,
OMN,FP.CPI.TOTL.ZG,1967,
OMN,FP.CPI.TOTL.ZG,1968,
OMN,FP.CPI.TOTL.ZG,1969,
OMN,FP.CPI.TOTL.ZG,1970,
OMN,FP.CPI.TOTL.ZG,1971,
OMN,FP.CPI.TOTL.ZG,1972,
OMN,FP.CPI.TOTL.ZG,1973,
OMN,FP.CPI.TOTL.ZG,1974,
OMN,FP.CPI.TOTL.ZG,1975,
OMN,FP.CPI.TOTL.ZG,1976,
OMN,FP.CPI.TOTL.ZG,1977,
OMN,FP.CPI.TOTL.ZG,1978,
OMN,FP.CPI.TOTL.ZG,1979,
OMN,FP.CPI.TOTL.ZG,1980,
OMN,FP.CPI.TOTL.ZG,1981,
OMN,FP.CPI.TOTL.ZG,1982,
OMN,FP.CPI.TOTL.ZG,1983,
OMN,FP.CPI.TOTL.ZG,1984,
OMN,FP.CPI.TOTL.ZG,1985,
OMN,FP.CPI.TOTL.ZG,1986,
OMN,FP.CPI.TOTL.ZG,1987,
OMN,FP.CPI.TOTL.ZG,1988,
OMN,FP.CPI.TOTL.ZG,1989,
OMN,FP.CPI.TOTL.ZG,1990,
OMN,FP.CPI.TOTL.ZG,1991,
OMN,FP.CPI.TOTL.ZG,1992,
OMN,FP.CPI.TOTL.ZG,1993,
OMN,FP.CPI.TOTL.ZG,1994,
OMN,FP.CPI.TOTL.ZG,1995,
OMN,FP.CPI.TOTL.ZG,1996,
OMN,FP.CPI.TOTL.ZG,1997,
OMN,FP.CPI.TOTL.ZG,1998,
OMN,FP.CPI.TOTL.ZG,1999,
OMN,FP.CPI.TOTL.ZG,2000,
OMN,FP.CPI.TOTL.ZG,2001,-0.816666667
OMN,FP.CPI.TOTL.ZG,2002,-0.279578823
OMN,FP.CPI.TOTL.ZG,2003,0.231328682
OMN,FP.CPI.TOTL.ZG,2004,0.624969063
OMN,FP.CPI.TOTL.ZG,2005,1.909835535
OMN,FP.CPI.TOTL.ZG,2006,3.544985916
OMN,FP.CPI.TOTL.ZG,2007,5.830484181
OMN,FP.CPI.TOTL.ZG,2008,12.37540915
OMN,FP.CPI.TOTL.ZG,2009,3.468810238
OMN,FP.CPI.TOTL.ZG,2010,3.256579591
OMN,FP.CPI.TOTL.ZG,2011,4.042188671
OMN,FP.CPI.TOTL.ZG,2012,2.947734953
OMN,FP.CPI.TOTL.ZG,2013,1.053548203
OMN,FP.CPI.TOTL.ZG,2014,1.014014839
OMN,FP.CPI.TOTL.ZG,2015,0.065290133
OMN,FP.CPI.TOTL.ZG,2016,1.109208058
OMN,FP.CPI.TOTL.ZG,2017,1.589094136
OMN,FP.CPI.TOTL.ZG,2018,0.889312371
OMN,FP.CPI.TOTL.ZG,2019,0.490815363
OMN,FP.CPI.TOTL.ZG,2020,-0.406402919
OMN,FP.CPI.TOTL.ZG,2021,1.682211859
OMN,FP.CPI.TOTL.ZG,2022,2.506142506
OMN,FP.CPI.TOTL.ZG,2023,0.950782998
OMN,FP.CPI.TOTL.ZG,2024,0.593589236
OMN,FP.CPI.TOTL.ZG,2025,0.967741935
PAK,FP.CPI.TOTL.ZG,1960,6.947368421
PAK,FP.CPI.TOTL.ZG,1961,1.640419948
PAK,FP.CPI.TOTL.ZG,1962,-0.516462234
PAK,FP.CPI.TOTL.ZG,1963,1.456488448
PAK,FP.CPI.TOTL.ZG,1964,4.179586881
PAK,FP.CPI.TOTL.ZG,1965,5.568635479
PAK,FP.CPI.TOTL.ZG,1966,7.227621598
PAK,FP.CPI.TOTL.ZG,1967,6.811399634
PAK,FP.CPI.TOTL.ZG,1968,0.170627348
PAK,FP.CPI.TOTL.ZG,1969,3.186986796
PAK,FP.CPI.TOTL.ZG,1970,5.34984091
PAK,FP.CPI.TOTL.ZG,1971,4.730691482
PAK,FP.CPI.TOTL.ZG,1972,5.183237645
PAK,FP.CPI.TOTL.ZG,1973,23.07008403
PAK,FP.CPI.TOTL.ZG,1974,26.66303485
PAK,FP.CPI.TOTL.ZG,1975,20.90450946
PAK,FP.CPI.TOTL.ZG,1976,7.158323731
PAK,FP.CPI.TOTL.ZG,1977,10.13296769
PAK,FP.CPI.TOTL.ZG,1978,6.138692667
PAK,FP.CPI.TOTL.ZG,1979,8.267046976
PAK,FP.CPI.TOTL.ZG,1980,11.93823091
PAK,FP.CPI.TOTL.ZG,1981,11.87991359
PAK,FP.CPI.TOTL.ZG,1982,5.903528784
PAK,FP.CPI.TOTL.ZG,1983,6.3620335
PAK,FP.CPI.TOTL.ZG,1984,6.087166736
PAK,FP.CPI.TOTL.ZG,1985,5.614839218
PAK,FP.CPI.TOTL.ZG,1986,3.506414248
PAK,FP.CPI.TOTL.ZG,1987,4.681218546
PAK,FP.CPI.TOTL.ZG,1988,8.837937018
PAK,FP.CPI.TOTL.ZG,1989,7.844264737
PAK,FP.CPI.TOTL.ZG,1990,9.052131553
PAK,FP.CPI.TOTL.ZG,1991,11.79127034
PAK,FP.CPI.TOTL.ZG,1992,9.509041462
PAK,FP.CPI.TOTL.ZG,1993,9.97366476
PAK,FP.CPI.TOTL.ZG,1994,12.36819439
PAK,FP.CPI.TOTL.ZG,1995,12.34357852
PAK,FP.CPI.TOTL.ZG,1996,10.37380859
PAK,FP.CPI.TOTL.ZG,1997,11.37549289
PAK,FP.CPI.TOTL.ZG,1998,6.228004154
PAK,FP.CPI.TOTL.ZG,1999,4.142637181
PAK,FP.CPI.TOTL.ZG,2000,4.366664513
PAK,FP.CPI.TOTL.ZG,2001,3.148261446
PAK,FP.CPI.TOTL.ZG,2002,3.290344726
PAK,FP.CPI.TOTL.ZG,2003,2.914134701
PAK,FP.CPI.TOTL.ZG,2004,7.444624693
PAK,FP.CPI.TOTL.ZG,2005,9.06332737
PAK,FP.CPI.TOTL.ZG,2006,7.921084401
PAK,FP.CPI.TOTL.ZG,2007,7.598684411
PAK,FP.CPI.TOTL.ZG,2008,20.28612109
PAK,FP.CPI.TOTL.ZG,2009,13.64776506
PAK,FP.CPI.TOTL.ZG,2010,12.93887056
PAK,FP.CPI.TOTL.ZG,2011,11.91609271
PAK,FP.CPI.TOTL.ZG,2012,9.682351861
PAK,FP.CPI.TOTL.ZG,2013,7.692156119
PAK,FP.CPI.TOTL.ZG,2014,7.189384028
PAK,FP.CPI.TOTL.ZG,2015,2.529328173
PAK,FP.CPI.TOTL.ZG,2016,3.765119164
PAK,FP.CPI.TOTL.ZG,2017,4.08537368
PAK,FP.CPI.TOTL.ZG,2018,5.078057259
PAK,FP.CPI.TOTL.ZG,2019,10.57803057
PAK,FP.CPI.TOTL.ZG,2020,9.740116193
PAK,FP.CPI.TOTL.ZG,2021,9.496415773
PAK,FP.CPI.TOTL.ZG,2022,19.87385996
PAK,FP.CPI.TOTL.ZG,2023,30.76812807
PAK,FP.CPI.TOTL.ZG,2024,12.63253185
PAK,FP.CPI.TOTL.ZG,2025,3.545552149
PLW,FP.CPI.TOTL.ZG,1960,
PLW,FP.CPI.TOTL.ZG,1961,
PLW,FP.CPI.TOTL.ZG,1962,
PLW,FP.CPI.TOTL.ZG,1963,
PLW,FP.CPI.TOTL.ZG,1964,
PLW,FP.CPI.TOTL.ZG,1965,
PLW,FP.CPI.TOTL.ZG,1966,
PLW,FP.CPI.TOTL.ZG,1967,
PLW,FP.CPI.TOTL.ZG,1968,
PLW,FP.CPI.TOTL.ZG,1969,
PLW,FP.CPI.TOTL.ZG,1970,
PLW,FP.CPI.TOTL.ZG,1971,
PLW,FP.CPI.TOTL.ZG,1972,
PLW,FP.CPI.TOTL.ZG,1973,
PLW,FP.CPI.TOTL.ZG,1974,
PLW,FP.CPI.TOTL.ZG,1975,
PLW,FP.CPI.TOTL.ZG,1976,
PLW,FP.CPI.TOTL.ZG,1977,
PLW,FP.CPI.TOTL.ZG,1978,
PLW,FP.CPI.TOTL.ZG,1979,
PLW,FP.CPI.TOTL.ZG,1980,
PLW,FP.CPI.TOTL.ZG,1981,
PLW,FP.CPI.TOTL.ZG,1982,
PLW,FP.CPI.TOTL.ZG,1983,
PLW,FP.CPI.TOTL.ZG,1984,
PLW,FP.CPI.TOTL.ZG,1985,
PLW,FP.CPI.TOTL.ZG,1986,
PLW,FP.CPI.TOTL.ZG,1987,
PLW,FP.CPI.TOTL.ZG,1988,
PLW,FP.CPI.TOTL.ZG,1989,
PLW,FP.CPI.TOTL.ZG,1990,
PLW,FP.CPI.TOTL.ZG,1991,
PLW,FP.CPI.TOTL.ZG,1992,
PLW,FP.CPI.TOTL.ZG,1993,
PLW,FP.CPI.TOTL.ZG,1994,
PLW,FP.CPI.TOTL.ZG,1995,
PLW,FP.CPI.TOTL.ZG,1996,
PLW,FP.CPI.TOTL.ZG,1997,
PLW,FP.CPI.TOTL.ZG,1998,
PLW,FP.CPI.TOTL.ZG,1999,
PLW,FP.CPI.TOTL.ZG,2000,
PLW,FP.CPI.TOTL.ZG,2001,
PLW,FP.CPI.TOTL.ZG,2002,-1.301236174
PLW,FP.CPI.TOTL.ZG,2003,0.922874094
PLW,FP.CPI.TOTL.ZG,2004,4.964075767
PLW,FP.CPI.TOTL.ZG,2005,3.951462352
PLW,FP.CPI.TOTL.ZG,2006,4.429811434
PLW,FP.CPI.TOTL.ZG,2007,3.238750358
PLW,FP.CPI.TOTL.ZG,2008,11.96557468
PLW,FP.CPI.TOTL.ZG,2009,1.438135383
PLW,FP.CPI.TOTL.ZG,2010,1.442190174
PLW,FP.CPI.TOTL.ZG,2011,4.674698795
PLW,FP.CPI.TOTL.ZG,2012,3.614180479
PLW,FP.CPI.TOTL.ZG,2013,3.354810042
PLW,FP.CPI.TOTL.ZG,2014,4.191745486
PLW,FP.CPI.TOTL.ZG,2015,0.949040644
PLW,FP.CPI.TOTL.ZG,2016,-1.042305334
PLW,FP.CPI.TOTL.ZG,2017,1.417988197
PLW,FP.CPI.TOTL.ZG,2018,2.109704641
PLW,FP.CPI.TOTL.ZG,2019,0.267379679
PLW,FP.CPI.TOTL.ZG,2020,0.218181818
PLW,FP.CPI.TOTL.ZG,2021,2.612481858
PLW,FP.CPI.TOTL.ZG,2022,12.35266384
PLW,FP.CPI.TOTL.ZG,2023,12.81997482
PLW,FP.CPI.TOTL.ZG,2024,2.231727729
PLW,FP.CPI.TOTL.ZG,2025,-0.418410042
PAN,FP.CPI.TOTL.ZG,1960,0.051177072
PAN,FP.CPI.TOTL.ZG,1961,0.613810742
PAN,FP.CPI.TOTL.ZG,1962,0.788002034
PAN,FP.CPI.TOTL.ZG,1963,0.449887528
PAN,FP.CPI.TOTL.ZG,1964,2.413535705
PAN,FP.CPI.TOTL.ZG,1965,0.461613217
PAN,FP.CPI.TOTL.ZG,1966,0.193470375
PAN,FP.CPI.TOTL.ZG,1967,1.375814627
PAN,FP.CPI.TOTL.ZG,1968,1.61904762
PAN,FP.CPI.TOTL.ZG,1969,1.827553889
PAN,FP.CPI.TOTL.ZG,1970,3.083294984
PAN,FP.CPI.TOTL.ZG,1971,1.919642857
PAN,FP.CPI.TOTL.ZG,1972,5.409548839
PAN,FP.CPI.TOTL.ZG,1973,6.856430501
PAN,FP.CPI.TOTL.ZG,1974,16.26806663
PAN,FP.CPI.TOTL.ZG,1975,5.881041307
PAN,FP.CPI.TOTL.ZG,1976,3.949999999
PAN,FP.CPI.TOTL.ZG,1977,4.585537919
PAN,FP.CPI.TOTL.ZG,1978,4.200521233
PAN,FP.CPI.TOTL.ZG,1979,7.988818596
PAN,FP.CPI.TOTL.ZG,1980,13.80790191
PAN,FP.CPI.TOTL.ZG,1981,7.302328365
PAN,FP.CPI.TOTL.ZG,1982,4.250571763
PAN,FP.CPI.TOTL.ZG,1983,2.102841244
PAN,FP.CPI.TOTL.ZG,1984,1.582643329
PAN,FP.CPI.TOTL.ZG,1985,1.026619893
PAN,FP.CPI.TOTL.ZG,1986,-0.066384108
PAN,FP.CPI.TOTL.ZG,1987,0.996423097
PAN,FP.CPI.TOTL.ZG,1988,0.359220845
PAN,FP.CPI.TOTL.ZG,1989,0.205867258
PAN,FP.CPI.TOTL.ZG,1990,0.769485355
PAN,FP.CPI.TOTL.ZG,1991,1.256260777
PAN,FP.CPI.TOTL.ZG,1992,1.82452157
PAN,FP.CPI.TOTL.ZG,1993,0.453930079
PAN,FP.CPI.TOTL.ZG,1994,1.268431901
PAN,FP.CPI.TOTL.ZG,1995,0.994206983
PAN,FP.CPI.TOTL.ZG,1996,1.255716611
PAN,FP.CPI.TOTL.ZG,1997,1.324351221
PAN,FP.CPI.TOTL.ZG,1998,0.559081293
PAN,FP.CPI.TOTL.ZG,1999,1.247182569
PAN,FP.CPI.TOTL.ZG,2000,1.498961116
PAN,FP.CPI.TOTL.ZG,2001,0.307062436
PAN,FP.CPI.TOTL.ZG,2002,1.005830904
PAN,FP.CPI.TOTL.ZG,2003,0.391666667
PAN,FP.CPI.TOTL.ZG,2004,0.474723078
PAN,FP.CPI.TOTL.ZG,2005,2.855883248
