year,iso,aco,ch,che,cheb,chech,chee,chefs,chenfd,cmp,dcsfd,dd1,dvc,dvp,dvpdp,dvt,emp,fca,icapt,lco,opprft,pi,revt,foreign,firms
2023,ARG,7846.152125,116921.4037608696,76372.30733653848,17589.37548039216,16876.76268269231,35008.9930490196,1495915.969941176,,,,55161.47097457629,30136.24333333333,.029,,22602.18975,4.99378947368421,18933.95116417911,669244.8786449275,33415.51097115384,,34054.758442029,679515.1445000001,.014492754,69
2024,ARG,43886.18007692307,267720.5708970588,135100.5204807692,54012.44392307692,5622.894788461537,59617.49576923077,1995546.4395625,,,,105596.0005172414,12393.65542857143,.013,,10844.450125,3.0745,59564.38259090909,1367292.285588235,124499.5888461538,,181595.8511617647,1360630.825808823,.014705882,68
2025,ARG,16640.69352941176,243937.2305223881,151867.2839411764,41991.92835294118,19729.66074509804,61721.58913725492,2257123.3541875,,,,102207.0973275862,50111.514,,,50111.514,5.183777777777777,-11489.918390625,1399374.000641791,90968.47360784315,,81558.44543283578,1273904.089134328,.014925373,67
1987,AUS,.5468888888888889,553.5038571428571,4.103444444444445,,,,1.111,,133.0625,,5.858923076923078,51.58245454545454,1.146,0,52.41590909090908,37.16549999999999,-.0427142857142857,1921.732052631579,3.727222222222223,,153.9266315789474,1567.832526315789,0,21
1988,AUS,.4659047619047619,400.8788529411764,.8687619047619047,,,,.3445,,211.24,,2.68444,79.92868750000001,.5996,0,80.3034375,40.77925,9.197931034482759,1375.224696969697,3.63085,,127.3090909090909,1007.520454545454,0,34
1989,AUS,15.69412587412586,120.9202625,63.6067342657343,,,,.163,,0,,15.01673469387755,50.77537068965518,20.72160714285714,.4806875,55.82515517241379,13.5564693877551,3.726261146496817,1029.878748427672,97.49640425531912,,98.91516249999998,1029.142911392405,0,160
1990,AUS,20.61202307692308,158.9359455782313,63.2042,,,,,,145.975,,77.29196969696969,52.18608620689655,1.925066666666667,.1411176470588235,52.68394827586206,11.95528070175438,2.783180555555556,1202.59547260274,112.1433692307693,,87.669380952381,1276.527798611111,0,147
1991,AUS,24.70261151079136,146.6609559748428,59.04136690647485,.2475,.44525,.69275,.051,,159.1058823529412,,56.19611627906977,48.56371428571431,2.322333333333333,2.472666666666667,48.75051327433631,11.25842105263158,3.564032258064517,1229.836202531647,109.1321510791367,,79.13974842767297,1170.312224358975,0,159
1992,AUS,20.69252777777777,152.7725542168675,63.5100555555556,.4617777777777777,.0432222222222222,.5053333333333334,2.205,,162.5444444444445,,103.3921020408163,51.214525,5.222482758620688,1.075263157894737,52.49779338842976,11.87089830508475,3.962434782608694,1178.347066666666,118.5605902777779,,38.11277710843373,1120.235104294479,0,166
1993,AUS,21.05791249999999,64.61309189189187,67.628075,.5042272727272729,1.245,1.72708695652174,.126,,96.16111111111111,,59.7021129032258,55.015816,5.396666666666667,3.343842105263158,56.39523015873016,11.31136065573771,4.143089887640449,1123.388614130435,117.6631509433962,,83.19925405405409,1082.997907103825,0,185
1994,AUS,12.65086824324325,38.85566275659824,42.43081418918921,36.02200363636364,4.039418685121106,37.93061805555556,41.017875,,55.52,,22.34787162162162,44.060601010101,4.2617,3.888783783783784,45.01960499999998,10.39711594202899,1.587862804878048,668.1804647058829,67.39198639455778,,61.6885571847507,651.5507492537313,0,341
1995,AUS,18.41121895424835,37.35534733893557,43.20242810457514,37.15469127516779,.6656409395973174,38.08616107382547,67.57300000000001,,88.10810810810811,,15.5707625,49.92301843317971,4.043603773584906,1.613347826086956,50.99117431192659,8.874257575757573,1.719032258064516,689.685882352941,77.67715460526311,,66.33419047619047,708.8740000000005,0,357
1996,AUS,11.19690807799443,37.11844366197182,38.987426183844,31.26870699708456,-.9173764534883714,29.44963953488371,3.97621052631579,,76.56511627906977,,16.13879245283019,49.72978902953588,2.224616666666667,1.620109375,50.18276987447699,8.638267605633803,1.568203980099503,656.5948579812201,63.32879295774648,,63.1549084507042,652.5439495192311,.0023474179,426
1997,AUS,9.63816397415186,36.39887098930483,29.19969547657513,19.37185197368422,-.2811923701298709,19.19376923076922,22.20339130434783,,75.8013698630137,,7.459932166301972,49.98663966480441,1.826887640449438,6.071569105691057,50.15240883977897,7.494063829787233,.7583253623188403,485.2903168449194,48.31474462809916,620.9293333333334,45.11712366310163,486.4948457374828,.0053475937,748
1998,AUS,9.540750334672026,33.78723404255323,24.80976974564928,17.47594652777776,.6120237449118042,18.5909711141678,21.57493650793651,,126.55625,,4.248958408679928,44.27318652849744,1.317794117647059,6.381614814814815,44.27514285714288,6.031316326530611,1.024446987951807,486.0818784994407,45.01352534246578,458.73775,38.13804983202686,455.6065005649717,.0078387456,893
1999,AUS,7.691729777256746,26.52550199004978,21.39327432590854,16.00548759305212,.9944287425149702,16.61805279126215,29.11077999999999,,275.1835616438356,,5.78770437405732,52.47133000000002,2.207009708737864,0,52.56385784313727,4.719256097560976,.6436856835306783,447.1194417910451,43.7953570574163,1162.5915,34.55471840796019,414.9895957873626,.0079601994,1005
2000,AUS,8.465035041841009,29.06511278863239,20.78218619246862,14.17608498896248,3.919694798301488,18.02542150537634,20.56322916666666,,321.9541,,5.768536764705884,47.61680652173919,2.484127450980392,0,46.03346804123715,5.185284090909091,.8753396686159841,436.9707939609239,39.63333633474578,1184.176666666667,39.77235879218475,396.2669198575246,.0079928953,1126
2001,AUS,9.545695312500014,32.66402367109633,19.70560975609759,17.94873029682701,.2433394815553329,18.15635160965794,19.71937623762376,,357.88,,4.471397350993379,46.93555693581778,2.592538461538462,0,47.84441878669274,3.576997899159666,.4880819672131149,469.0272676641729,38.92916996047435,539.3035,32.96016320598005,398.0034217970045,.009136213,1204
2002,AUS,6.525895022624439,33.24717040185473,19.25357873303166,14.72670658396946,3.191067219152857,17.70227411873839,18.81678181818181,,221.5405405405405,,5.119029411764708,49.10336244541483,4.562418181818182,0,50.72213849287169,2.179249056603774,.7069298986486484,470.3245745749611,34.36844736842105,764.658,31.28848531684696,374.661552325582,.0077279755,1294
2003,AUS,6.268546312178405,27.24824433065105,20.42610377358491,17.43787969588552,1.714051754385965,19.02369761273212,18.80764754098362,,713.0140845070423,,9.499529588766309,45.9629609218437,5.361028037383178,0,45.56500484496124,2.348793785310733,.2020611423974256,475.8688273591807,30.43419801553064,502.2413333333333,32.48670665691295,376.3778338213756,.008046818,1367
2004,AUS,6.135869787568844,25.65376187290967,24.04755232100709,18.14799407281964,5.155634400000008,22.31473403395312,22.53127960526316,,759.171875,,11.94239203539822,48.95199431818182,5.478198113207547,0,48.81065682656826,2.750188988095238,.2960818452380952,488.4205886287624,29.21743232484076,860.838,47.25660468227424,383.9507476572964,.0080267554,1495
2005,AUS,6.612375273522986,34.0151,28.61868490153174,19.53332193396229,9.182087360594805,27.7321223723724,25.9090956284153,,925.2645573770493,,18.80607030665673,75.12473895582326,7.435572916666668,0,75.90792842942342,5.403817610062893,.5906564013840829,543.4492338461542,34.22362965722802,-.7475000000000001,59.30634615384606,401.1255843596059,.0092307692,1625
2006,AUS,8.251608355978279,49.47253112507137,33.22728804347827,26.93554522431256,6.106903606102638,32.07743145441893,37.63982242990653,,1288.888827586207,,26.96415857826382,80.76487242026265,5.046549295774647,.00372265625,80.98130970149252,1.380520588235292,.7872641388174811,605.7914080525411,39.13169421199446,,67.20270416904633,419.52870754717,.009708738,1751
2007,AUS,17.02110090850098,80.05851983695645,43.98159798831933,28.83681280110117,10.66154128440368,38.12569848584595,1155.824409556314,,0,,21.80626098535287,95.77738899082576,22.99595,.0160966542750929,95.84023454545462,1.646292452830187,.5091712672521953,757.8252663220889,46.70098035363459,,73.46982690217398,440.8739078804348,.0097826086,1840
2008,AUS,15.67655034832172,102.9643577472233,40.39590151994931,38.10325357142862,-1.753467197452224,35.68956955966819,1836.970833333333,,,,30.92270963541663,103.0727100371746,31.71621052631578,-.0274760147601476,103.423848708487,2.328386925795052,.3688737034777304,804.250805922793,47.88400870406189,,46.49733130618717,451.5649732804237,.010576415,1891
2009,AUS,11.95784310018904,102.5743821504237,54.03888027725274,35.04937997432606,12.90311111111107,47.7953621569879,1767.846979865773,,,,15.25493591501026,104.6302317880794,31.552,-.0292421875,104.7500547045951,2.677205645161285,.5145886998784931,796.0955156249984,48.61393569131823,,25.22435169491526,449.4944133085899,.011122881,1888
2010,AUS,10.42034079754601,95.458796931877,53.35702085889565,45.7062879948914,4.604702903026553,49.1734657534246,2033.741035836178,,,,11.8413394160584,104.3627655913978,26.29621428571428,.028730612244898,104.2576396588485,2.881611587982831,1.247971698113208,817.1993312532492,47.14554804711715,,58.34659282371295,454.7111711829078,.010920437,1923
2011,AUS,11.13558278344333,109.8420193679916,54.4374625074984,49.55396831432191,1.61094917833232,49.50314767156854,2439.972291525423,,,,16.20206720779221,123.3523964365257,31.19192307692308,0,122.887050660793,3.030266129032258,.6087059331797229,796.6711564729873,50.00996092796086,,69.25889678899077,495.1107233282291,.012232416,1962
2012,AUS,10.4475477031802,106.5235027707809,45.67327502944642,48.980883895131,-5.341745911568741,42.40600030543675,2510.123878048782,,,,15.95993467176545,124.7306775700935,31.23245454545455,0,124.3710347222222,2.944533333333329,.8931438356164395,858.4765939546614,51.54042286585361,,48.96469773299751,506.8486249369001,.011586902,1985
2013,AUS,8.854914899882221,100.9136404040405,44.65884275618367,42.85967737948082,-.1930913520097433,42.26117659705155,2724.360489361702,,,,17.17030077120823,153.2765046511628,8.154375,0,152.7178981481482,3.059199248120298,-2.00236158675799,874.1702578282844,50.41114569334149,,48.03022575757577,507.4573662114317,.012121212,1980
2014,AUS,8.72885878537736,107.439406376518,51.44423319575468,42.36890917544952,7.63220218579234,49.36284575442885,2776.719348214287,,,,21.82053747534516,157.4939722222221,10.3875,0,157.2741824480369,3.109469348659004,-1.228886884306985,872.4659531882589,49.20879788519629,,57.10887499999994,515.2302335025378,.011639676,1976
2015,AUS,13.7756416083916,119.9656624999999,43.54890803259605,48.12602437538084,-5.553350746268653,41.96684127942065,3223.085124113476,,,,19.5222981082844,133.3788000000001,8.166166666666667,0,133.4901568181819,3.610682326621923,-1.39480688876341,951.5658692500017,46.35651075268819,,42.19231575000004,491.166569458376,.012,2000
2016,AUS,9.8198660130719,110.9282501268391,44.31479976232912,41.91578646803234,2.311992424242423,43.48465626911312,2897.503010416666,,,,21.08244557377049,136.8423447058824,8.699249999999999,0,136.2828887587822,3.569068131868133,1.035283419391854,966.6358022842642,45.49991636253048,,46.53711593099956,481.8080969465643,.011161847,1971
2017,AUS,10.98310446009389,117.0100582499997,49.33786803519056,42.78676171637244,6.405598161328591,48.36771722288434,2703.099808474575,,,,20.77372779922778,167.4954129464287,7.0476,0,167.2008552338532,3.668516826923074,.0866198863636368,980.1733582500028,50.48024135876042,,69.95291374999994,499.7777834586468,.0125,2000
2018,AUS,15.90921679125934,127.7396284875182,54.64139300057375,47.99282358208962,4.833346420323327,51.63361793826441,2659.518898333333,,,,20.01002889447236,179.7415080091534,8.788,0,179.0227312072894,3.846496305418718,.595899164345405,994.5387949094473,54.12485137507314,,77.22604845814962,512.7271370769978,.012236906,2043
2019,AUS,9.857924853801174,123.8397785536159,51.95253857393331,46.47690722891568,4.982080294117653,50.62921517486658,2972.463159863945,,,,26.67388255887969,183.8741679586564,7.380666666666667,50.653,183.4573324742269,3.999651764705883,-.065307757644394,998.4459114713216,54.20474403341288,,59.39499152119699,520.2217903548221,.0099750627,2005
2020,AUS,10.19762544802868,156.8447307299642,67.25641651759089,51.83908890251377,13.16436636636636,64.17329776299879,3221.694450354609,,,,31.73109445768777,132.6089274193548,7.314,-31.456,132.3122332439679,4.124713759213757,.2710058072009293,1056.978153649823,55.84990787878778,,29.19208754466568,480.7400342535784,.010719755,1959
2021,AUS,20.95272708333333,251.1626458120531,74.9479333729922,64.29652227722772,7.111549552238804,69.38523457159967,3064.137014440434,,,,30.49612747380676,215.2198433242509,7.080666666666667,173.456,214.1109065040653,4.239375634517765,-.1882295888824554,1084.696006384064,72.32750568521837,,79.2561966292136,501.2509015345269,.010214505,1958
2022,AUS,20.67766618160657,321.4677898842476,83.49026627906973,69.41905936754169,9.868002617801023,77.91457571345363,4414.948243445693,,,,36.02746138780077,253.3404957983192,7.292999999999999,-139.93,252.6939553072625,4.274818421052631,.530347789115646,1148.026313286363,78.57004662004655,,97.45777629592361,571.368382694249,.010065425,1987
2023,AUS,15.02919495548963,277.9198986175118,72.85021952662734,79.47526369047615,-13.33726850207222,65.54869477434696,3978.424657794677,,,,38.06658271322272,242.6403988439306,7.649999999999999,147.358,242.6846184971098,4.428278074866309,-.0896317313259989,1218.427846902201,73.54018260095002,,77.41592549923192,659.0852712300576,.0097286226,1953
2024,AUS,13.62856969508402,209.1432423756022,73.34140476190483,66.66706701995021,-.2967797397769474,66.24291599253276,3878.195257936507,,,,38.56867014302741,240.4040206489676,9.1,199.529,240.4577079646018,4.802107871720118,-.0439255189255189,1278.912986088818,79.78972902423864,,69.82076805778496,727.0146939817297,.0096308189,1869
2025,AUS,13.13866369472183,220.1171984802432,81.68665673758872,71.49303574007207,2.858972361809046,73.8833451867816,4254.955987234041,,,,49.44765127498278,245.2521835443039,5.4,292.567,244.4975425867509,5.307262626262625,1.315287709497204,1462.098830395137,90.62885704074337,,89.13421215805477,828.3989405637258,.0091185411,1645
2026,AUS,26.133,1898.5457,115.5592857142857,115.3242857142857,-3.997428571428571,111.3268571428572,62668.61266666666,,,,43.88044444444444,965.0999999999999,,,965.0999999999999,11.3515,-.3767142857142857,17582.3648,96.50328571428572,,738.0604,3979.979700000001,0,10
1987,AUT,,5321.952666666667,,,,,,,,,,,,,,,,,,,,,0,3
1988,AUT,,5197.344,,,,,,,418.8333333333333,,,,0,0,441.5,10.376,0,56335.90266666666,,,871.5079999999999,19073.08433333333,0,3
1989,AUT,194.6306296296296,1060.524161290322,1403.926777777778,,,,,,369.225,,0,105.4353333333333,2.349,0,143.2093846153846,3.565041666666668,0,13524.65583870968,2450.09025,,468.207741935484,11414.02022580645,.032258064,31
1990,AUT,195.8198064516129,1150.357,1690.039935483871,,,,,,324.58,,0,104.0638823529412,2.4325,273.764,131.6416315789474,3.840571428571429,0,12560.283,2460.325047619048,,390.8283333333333,12677.32986111111,.027777778,36
1991,AUT,224.2910689655173,1131.356205882353,1389.295068965517,,,,,,579.3399999999999,,0,91.85971428571426,3.5708,447.1756,117.3492608695652,4.5106,0,14559.02135294118,2796.591952380953,,484.5599999999999,15330.91161764706,.029411765,34
1992,AUT,194.7122333333333,1384.916388888889,1150.2548,,,,,,1217.14,,0,77.26954166666665,6.267666666666667,382.395,87.66057692307693,3.874058823529412,0,15368.47469444445,2481.986565217392,,48.15986111111106,15957.33219444445,.027777778,36
1993,AUT,219.8701935483871,1814.850675675676,1156.89264516129,,,,,,0,,0,221.2576363636364,6.570400000000001,487.732,227.7216666666667,5.434722222222223,0,14875.56362162162,2228.27304,,-261.9734054054053,14907.84281081081,.027027028,37
1994,AUT,169.9169473684211,2015.857181818182,961.6197894736841,631.5255000000001,641.9887142857143,902.3099999999999,,0,0,297,456.7095,93.53816666666668,6.251,548.3836666666666,106.7015,4.499232558139535,-.5714285714285714,14262.06429545454,1132.793676470588,,373.6937045454545,11601.31547727272,.022727273,44
1995,AUT,161.8044255319149,1754.506771929824,1245.969638297873,1444.944,283.1477777777778,1893.3425,,,0,,361.67925,141.1189743589744,5.829571428571429,356.4798,145.9360227272727,3.981792452830188,-2,15806.51966666667,1119.849181818181,,509.2896140350876,10641.60396491228,.01754386,57
1996,AUT,91.28915662650606,1221.255785714287,847.6535301204823,1062.015727272727,-40.7986,988.6526363636364,1829.277,-352.058,0,,23.88854545454545,83.90076923076924,5.243214285714286,478.6278333333333,90.00666666666667,2.870307692307692,.1336703296703297,11289.67025510205,772.722162162162,,356.8224693877552,8258.532040816326,.010204081,98
1997,AUT,213.4301249999999,1403.421613207547,780.9831590909089,1361.98143902439,51.23875,1436.27256097561,1806.054,63.74,0,,14.02715789473684,101.8121756756757,6.603937500000001,409.486,114.4472073170732,2.858393939393939,-.4195858585858586,13823.34717924529,705.7488227848102,215.946,489.0599622641511,8494.483198113208,.0094339624,106
1998,AUT,251.1955,1141.149536363636,791.3162444444445,1363.567214285714,53.37074074074075,1435.533071428571,1817.232,-485.965,0,,2008.558619047619,198.7674583333333,6.38765,309.092294117647,196.0945,2.925818181818182,2.967676470588235,13457.74846363636,865.1510886075953,163.004,1268.745645454546,9034.83238181818,.0090909088,110
1999,AUT,223.836875,485.4284869565217,522.0659791666667,679.4184387755101,110.4404206349207,697.5228571428572,3707.409,61.255,0,,1950.956571428571,100.6671666666667,9.407470588235295,142.3659375,100.8634722222222,3.09485436893204,-6.799523364485981,7109.917934782608,729.1473588235293,36.011,210.5811391304347,5263.487139130433,.0086956518,115
2000,AUT,48.28246774193548,295.6850000000001,159.8506021505376,122.5462166666667,-7.827710937499998,120.848675,222.512,,0,,1684.663027027027,51.8291746031746,4.69525,372.896,55.80370270270271,3.125089108910891,-1.938394230769231,2944.027891891892,317.8634261363637,,123.0601126126126,3596.347819819818,.0090090092,111
2001,AUT,20.87534065934067,143.9978954545454,59.91208241758244,48.74655970149253,-2.165183098591549,45.19611194029851,584.5215000000001,,0,,1481.190305555556,17.17370192307692,1.392333333333333,130.45825,22.43040625,3.206479166666667,.7047281553398058,1555.527313636363,90.06289010989013,,3.254236363636359,1314.35140909091,.0090909088,110
2002,AUT,19.8086447368421,104.9434166666666,61.21743421052629,48.62896721311476,3.149920634920636,54.25475409836065,337.1956,,0,,1065.453428571429,121.4305689655172,.8667647058823529,13.65755555555556,102.8079855072464,3.816425000000001,.1492298850574713,1673.893136842105,97.47694736842105,,36.02658333333333,874.8495104166665,.010416667,96
2003,AUT,19.006,147.9607252747253,67.94564705882354,65.35844444444446,5.669982456140351,71.36055555555554,3124.393285714286,,0,,949.2297714285717,19.65902173913043,.41,7.349190476190476,17.72318867924528,4.208084507042253,3.008841463414634,1793.968840909091,111.1185,,54.49214285714285,929.584021978022,.010989011,91
2004,AUT,12.76818918918919,181.2553921568627,79.57632432432433,66.50659649122807,14.34995161290323,82.60994736842106,2787.156777777778,,0,,804.2930500000001,320.2848095238095,.2014705882352941,10.56308,264.0816274509804,5.01324358974359,3.741277777777777,1820.987633663367,117.4051081081081,-1.262,68.96777450980392,905.0082277227722,.019607844,102
2005,AUT,19.15788888888889,201.8244000000001,89.13923611111113,63.41692424242424,20.22201470588235,84.82213636363636,2196.629538461539,,0,,668.0082647058822,35.091875,.1970714285714286,11.71892307692308,33.01781395348837,7.379301886792453,5.444875,2144.977119999999,130.8720833333333,,101.53052,1063.6447,.02,100
2006,AUT,8.796356164383555,254.8330899999999,106.9563835616439,82.11516417910447,15.80868115942029,96.88549999999999,591.9799499999999,,0,,135.8068421052631,46.92624999999999,0,0,45.88344444444444,7.8668,4.491865853658537,2197.859660000001,137.6567534246576,,148.3221699999999,1274.4761,.02,100
2007,AUT,10.50901351351351,280.5614019607843,142.040027027027,95.50550724637679,15.18218571428571,110.8207971014493,2780.922518518518,,,,158.8606,65.81747826086958,,0,65.81747826086958,8.490984615384615,.6272317073170731,2997.743284313725,162.0142702702703,,176.227362745098,1435.101803921568,.019607844,102
2008,AUT,30.80239726027398,212.6602079207921,122.1857534246576,108.7182028985507,-11.37154285714286,97.17104347826091,2746.747111111111,,,,366.9970799999999,48.74112121212121,.328,0,48.75106060606061,9.297062500000001,-1.423313253012048,3131.052108910892,193.8143698630138,,92.11839603960394,1658.761376237624,.01980198,101
2009,AUT,21.60230985915494,201.1582857142857,144.3607183098592,103.1152461538462,28.35969696969696,131.9254153846154,2874.96988,,,,163.7855492957747,45.82067647058825,.657,0,45.84000000000002,8.955292307692307,-4.953,3221.992163265304,188.6232285714287,,6.728040816326507,1446.477489795918,.010204081,98
2010,AUT,18.33060144927536,195.5664787234043,155.8498550724637,130.5607222222223,8.358445312499997,139.0532539682539,3107.284319999999,,,,93.45619166666665,33.85688571428572,.657,0,33.87565714285714,7.347313432835821,2.807025641025641,3371.788952127657,184.7862205882352,,111.6824414893618,1538.301281914894,.010638298,94
2011,AUT,14.61154411764706,212.1260107526882,158.4695147058823,141.7836935483871,-2.44820634920635,139.3417096774194,3927.280680000001,,,,115.6280983606557,29.59391666666666,.657,0,29.61216666666666,8.85134375,-1.534236842105263,3393.988741935485,204.3179558823529,,97.66277419354842,1756.182333333334,.010752688,93
2012,AUT,48.12816666666667,224.0934395604395,157.3448484848485,143.93735,1.313967213114757,145.2230166666667,3914.838119999999,,,,109.8537966101695,35.81683333333334,,,35.81683333333334,8.834318181818183,-2.437743243243243,3415.919406593407,215.2066515151515,,139.1893296703297,1935.281197802198,.010989011,91
2013,AUT,32.45619402985075,231.1287526881721,149.0657014925374,146.1122542372882,-1.305983606557373,142.3229333333333,3264.695461538461,,,,88.94098360655738,39.2838717948718,,,39.2838717948718,8.354709677419356,-2.017324324324325,3241.318935483872,217.398119402985,,92.62126881720431,1859.306236559139,.010752688,93
2014,AUT,31.05004411764705,242.0304042553192,174.0713088235295,143.05815,17.71693650793651,159.0090655737706,3340.473884615384,,,,87.66540909090907,30.40545945945946,,,30.40545945945946,8.601615384615384,.6365263157894733,3104.446808510638,247.4761029411764,,72.92081914893616,1739.250340425532,.010638298,94
2015,AUT,20.69537903225807,300.6106306818183,230.7894435483871,176.3996727272727,32.10828947368421,209.6711909090909,3710.753576923075,,,,114.5705277777778,30.53318918918919,,,30.53318918918919,7.072999999999998,-2.482042857142857,3182.080267045452,277.7310645161292,,102.2187102272727,1715.775454545453,.011363637,88
2016,AUT,74.81195161290321,427.7699367816093,227.9781612903225,213.4691111111111,17.46632142857144,231.5788888888889,3355.272059999999,,,,104.144,33.02536842105263,.853,,33.04781578947368,6.453571428571427,4.508642857142857,3001.232856321839,275.2282903225806,,128.6302816091954,1584.503591954023,.011494253,87
2017,AUT,27.16324137931035,497.1183614457831,267.1914310344827,245.18272,21.25123076923076,267.25946,3452.694720000001,,,,109.4310344827586,50.912575,1.706,,50.955225,7.130871794871796,-1.079681818181818,3164.07513253012,291.4191896551725,,180.0749156626506,1725.896409638553,.012048192,83
2018,AUT,68.07530357142856,701.0849999999999,264.3293035714286,270.7901224489796,-6.782862745098035,263.9155918367346,3413.110043478262,,,,102.4746481481481,52.8833076923077,.853,,52.90517948717949,7.424146666666665,-3.020859374999999,3214.780582278481,336.4285892857143,,232.9556329113924,1938.49541772152,.012658228,79
2019,AUT,78.68547272727277,643.7776025641026,264.054409090909,264.1083061224489,-9.297999999999995,254.6207346938776,3191.202347826088,,,,97.56966964285714,35.23199999999999,1.567,,33.82929166666666,7.632337837837835,.2636984126984125,3467.049378205128,363.1807363636363,,238.4727628205127,2033.655121794872,.012820513,78
2020,AUT,102.7063090909091,1162.076544871794,344.3957000000001,253.9002755102041,82.75463999999999,338.3670102040817,5961.164217391306,,,,102.6010446428571,48.16775,.325,,46.518,7.846386666666664,-4.483412698412699,3746.592019230769,441.0481111111113,,120.0808525641025,1839.845544871795,.012820513,78
2021,AUT,208.0738148148149,1428.777441558442,460.4443333333334,345.5895208333334,106.45732,447.1444081632654,6444.778695652175,,,,137.8551052631579,50.83030555555554,.328,,49.46537837837836,7.918810810810814,-.4551428571428576,3945.760675324677,646.9859245283019,,280.7645584415585,2261.888974025973,.012987013,77
2022,AUT,233.2367692307693,1588.100067567567,514.4311538461537,453.9262083333335,38.15891666666666,491.760125,6375.033636363637,,,,140.3825,56.12107407407407,,,56.12107407407407,8.185361111111112,5.235491525423728,4406.303837837839,642.0622115384617,,436.1160675675675,3086.145283783784,.013513514,74
2023,AUT,130.360320754717,1534.368706666667,516.1153584905661,524.6367872340425,.2851250000000003,524.9513617021278,6349.478136363637,,,,154.16725,89.97243999999999,,,89.97243999999999,8.587142857142862,-2.018847457627118,4757.67212,572.256754716981,,350.9880800000001,2986.240039999999,.013333334,75
2024,AUT,97.68856000000001,1252.220295774648,472.7646599999998,559.8710454545455,-63.82311111111114,494.5741818181817,6885.107285714285,,,,193.8471607142858,127.91725,,,127.91725,8.98755223880597,-.1240357142857144,5183.172887323944,599.9181400000001,,354.4575915492958,3097.874014084508,.014084507,71
2025,AUT,370.9234318181818,1447.56905,504.4985454545454,542.5479250000001,-33.8930243902439,507.8058000000001,8770.408749999999,,,,175.04825,147.6520952380952,,,147.6520952380952,10.77586842105263,-.9995833333333336,5548.932966666668,904.8055909090909,,416.9964666666668,3420.749766666667,.016666668,60
2026,AUT,142.614,123.993,123.993,203.626,-79.633,123.993,,,,,149.394,21.871,,,21.871,7.508,-4.257,1457.516,223.239,,-34.347,3238.877,0,1
2005,AZE,2.459,10.9315,10.9315,.972,10.445,21.346,,,,,0,,,,,,.104,45.289,.8405,,-1.386,0,1,1
